Napló azon.	Időpont	Óra	Mérés	Szakasz	Mérés sorozat megnevezése	Szonda	Páratartalom [%]	Hőmérséklet [°C]	D1	D2	D3	D4	D5	D6	D7	D8	L1	L2	L3	L4	L5	L6	L7	L8	Méretszám	Idő különbség [perc]	Megerősített?
94499	2018.09.04. 02:45:55	2	6	6/20	Diab.virg/5	V344	67	17,47	2	1986	710	0	2	4	4	3	1986	710	4	4	3	2	2	0	2711	1,6	0
94498	2018.09.04. 02:44:18	2	6	6/20	Diab.virg/5	V344	67	17,47	7	1945	699	0	2	2	2	2	1945	699	7	2	2	2	2	0	2659	1,6	0
94497	2018.09.04. 02:42:45	2	6	6/20	Diab.virg/5	V344	67	17,47	10	2071	541	1	1	2	2	2	2071	541	10	2	2	2	1	1	2630	1,7	0
94496	2018.09.04. 02:41:02	2	6	6/20	Diab.virg/5	V344	67	17,46	2	1984	620	2	5	5	4	3	1984	620	5	5	4	3	2	2	2625	2	0
94495	2018.09.04. 02:39:02	2	6	6/20	Diab.virg/5	V344	67	17,46	8	2023	738	0	2	3	2	1	2023	738	8	3	2	2	1	0	2777	2,3	0
94494	2018.09.04. 02:36:47	2	6	6/20	Diab.virg/5	V344	67	17,45	14	2161	434	0	3	4	3	3	2161	434	14	4	3	3	3	0	2622	1,2	0
94493	2018.09.04. 02:35:37	2	6	6/20	Diab.virg/5	V344	67	17,45	6	2095	173	0	0	2	3	2	2095	173	6	3	2	2	0	0	2281	13,6	0
94492	2018.09.04. 02:22:04	2	6	6/20	Diab.virg/5	V344	67	17,43	0	1999	229	0	1	3	3	1	1999	229	3	3	1	1	0	0	2236	12,4	0
93935	2018.09.04. 02:09:40	2	6	6/20	Diab.virg/5	V344	67	17,41	3	3865	476	1	3	9	5	3	3865	476	9	5	3	3	3	1	4365	1	0
93908	2018.09.04. 02:08:39	2	6	6/20	Diab.virg/5	V344	67	17,41	0	3949	343	4	5	6	5	5	3949	343	6	5	5	5	4	0	4317	1,7	0
93907	2018.09.04. 02:06:59	2	6	6/20	Diab.virg/5	V344	67	17,41	0	3921	153	0	1	3	4	2	3921	153	4	3	2	1	0	0	4084	24	0
93906	2018.09.04. 01:42:58	1	6	6/20	Diab.virg/5	V344	67	17,45	0	3872	212	1	3	7	5	2	3872	212	7	5	3	2	1	0	4102	19,5	0
94211	2018.09.04. 01:27:26	1	4	4/26	Diab.virg/3	V330	57	17,16	47	1775	3420	3441	1505	49	12	6	3441	3420	1775	1505	49	47	12	6	10255	63	0
93905	2018.09.04. 01:23:26	1	6	6/20	Diab.virg/5	V344	67	17,61	0	3751	237	0	4	7	5	5	3751	237	7	5	5	4	0	0	4009	108,8	0
94210	2018.09.04. 00:24:27	0	4	4/26	Diab.virg/3	V330	56	18,53	3	3	1	1	193	3121	2222	25	3121	2222	193	25	3	3	1	1	5569	39,1	0
94209	2018.09.03. 23:45:19	23	4	4/26	Diab.virg/3	V330	56	19,33	3	3	4	6	0	10	818	0	818	10	6	4	3	3	0	0	844	3,3	0
94208	2018.09.03. 23:42:04	23	4	4/26	Diab.virg/3	V330	56	19,31	0	0	0	0	285	2280	2741	256	2741	2280	285	256	0	0	0	0	5562	11,9	0
93904	2018.09.03. 23:34:40	23	6	6/20	Diab.virg/5	V344	67	19,69	0	3	4	134	2453	2779	760	0	2779	2453	760	134	4	3	0	0	6133	422,1	0
94207	2018.09.03. 23:30:13	23	4	4/26	Diab.virg/3	V330	56	19,29	4	3	5	4	5	2459	190	3	2459	190	5	5	4	4	3	3	2673	32,2	0
94206	2018.09.03. 22:58:00	22	4	4/26	Diab.virg/3	V330	56	19,4	3	3	2	2	0	1472	2818	77	2818	1472	77	3	3	2	2	0	4377	128,4	0
94205	2018.09.03. 20:49:38	20	4	4/26	Diab.virg/3	V330	56	19,96	6	4	2	1	1256	1	1	2	1256	6	4	2	2	1	1	1	1273	24,2	0
94204	2018.09.03. 20:25:24	20	4	4/26	Diab.virg/3	V330	55	20,21	3	4	4	4	1	96	2589	128	2589	128	96	4	4	4	3	1	2829	97,4	0
93973	2018.09.03. 20:18:47	20	5	5/21	Diab.virg/4	V310	60	20,75	3	2	7	2	188	3183	141	3	3183	188	141	7	3	3	2	2	3529	19,2	1
93972	2018.09.03. 19:59:34	19	5	5/21	Diab.virg/4	V310	60	20,85	0	0	5	978	1392	8	0	0	1392	978	8	5	0	0	0	0	2383	34,8	1
93971	2018.09.03. 19:24:46	19	5	5/21	Diab.virg/4	V310	60	21,49	3	0	0	2079	8	5	7	4	2079	8	7	5	4	3	0	0	2106	84,1	1
94203	2018.09.03. 18:47:59	18	4	4/26	Diab.virg/3	V330	55	22,84	2	2	1	2	1	0	1816	191	1816	191	2	2	2	1	1	0	2015	125	0
93970	2018.09.03. 18:00:39	18	5	5/20	Diab.virg/4	V310	61	27,13	0	0	1817	116	0	0	2	1	1817	116	2	1	0	0	0	0	1936	41,9	1
93969	2018.09.03. 17:18:42	17	5	5/20	Diab.virg/4	V310	62	29,23	0	0	0	0	1981	0	0	0	1981	0	0	0	0	0	0	0	1981	18,4	1
93968	2018.09.03. 17:00:18	17	5	5/20	Diab.virg/4	V310	61	28,29	2510	852	2014	1669	1179	634	438	185	2510	2014	1669	1179	852	634	438	185	9481	13,5	0
93951	2018.09.03. 16:46:46	16	5	5/20	Diab.virg/4	V310	61	27,39	0	0	0	627	0	0	0	0	627	0	0	0	0	0	0	0	627	1,3	0
93950	2018.09.03. 16:45:29	16	5	5/20	Diab.virg/4	V310	61	27,39	0	0	0	5	21	23	1241	532	1241	532	23	21	5	0	0	0	1822	6,8	1
94202	2018.09.03. 16:42:58	16	4	4/26	Diab.virg/3	V330	55	26,83	4	3	7	9	14	71	1782	1461	1782	1461	71	14	9	7	4	3	3351	104,3	0
93949	2018.09.03. 16:38:39	16	5	5/20	Diab.virg/4	V310	61	27,03	0	0	0	0	0	1135	591	0	1135	591	0	0	0	0	0	0	1726	4,3	1
93948	2018.09.03. 16:34:20	16	5	5/20	Diab.virg/4	V310	61	26,84	0	0	0	0	0	937	2086	0	2086	937	0	0	0	0	0	0	3023	6,6	1
93903	2018.09.03. 16:32:33	16	6	6/20	Diab.virg/5	V344	66	24,18	0	0	0	2717	636	0	0	0	2717	636	0	0	0	0	0	0	3353	32,3	1
93947	2018.09.03. 16:27:47	16	5	5/20	Diab.virg/4	V310	61	26,29	24	134	261	497	2841	253	92	21	2841	497	261	253	134	92	24	21	4123	1,9	0
93946	2018.09.03. 16:25:54	16	5	5/20	Diab.virg/4	V310	61	26,29	0	0	0	0	0	1151	1171	0	1171	1151	0	0	0	0	0	0	2322	6,4	1
93945	2018.09.03. 16:19:30	16	5	5/20	Diab.virg/4	V310	61	25,69	0	0	0	2498	0	0	0	0	2498	0	0	0	0	0	0	0	2498	18,2	
93944	2018.09.03. 16:01:15	16	5	5/20	Diab.virg/4	V310	60	25,24	5	2	0	0	0	2947	0	1	2947	5	2	1	0	0	0	0	2955	8,3	1
93902	2018.09.03. 16:00:15	16	6	6/20	Diab.virg/5	V344	66	23,71	0	1	1839	3248	3167	127	0	0	3248	3167	1839	127	1	0	0	0	8382	12,9	1
93926	2018.09.03. 15:52:59	15	5	5/20	Diab.virg/4	V310	60	25,15	2	0	0	0	1994	334	2	1	1994	334	2	2	1	0	0	0	2333	12	1
93901	2018.09.03. 15:47:20	15	6	6/20	Diab.virg/5	V344	66	23,61	1	1	0	1	2	1560	2311	48	2311	1560	48	2	1	1	1	0	3924	22,9	1
93925	2018.09.03. 15:40:58	15	5	5/20	Diab.virg/4	V310	60	25,08	5	0	0	0	1581	2241	0	0	2241	1581	5	0	0	0	0	0	3827	6,9	1
93924	2018.09.03. 15:34:07	15	5	5/20	Diab.virg/4	V310	60	25,01	0	0	0	0	1911	1302	39	0	1911	1302	39	0	0	0	0	0	3252	16,2	1
93876	2018.09.03. 15:24:28	15	6	6/20	Diab.virg/5	V344	66	23,39	0	0	0	2843	132	0	0	0	2843	132	0	0	0	0	0	0	2975	36,7	1
93923	2018.09.03. 15:17:58	15	5	5/20	Diab.virg/4	V310	59	24,74	0	1949	11	0	0	2	6	2	1949	11	6	2	2	0	0	0	1970	51	1
94201	2018.09.03. 14:58:41	14	4	4/26	Diab.virg/3	V330	55	27,14	1	0	0	727	1628	1533	1421	25	1628	1533	1421	727	25	1	0	0	5335	8,1	0
94200	2018.09.03. 14:50:38	14	4	4/26	Diab.virg/3	V330	55	26,83	524	1508	1635	1120	173	37	9	5	1635	1508	1120	524	173	37	9	5	5011	9,5	0
93875	2018.09.03. 14:47:46	14	6	6/20	Diab.virg/5	V344	65	22,73	0	0	0	0	127	2351	0	0	2351	127	0	0	0	0	0	0	2478	38,3	1
94199	2018.09.03. 14:41:11	14	4	4/26	Diab.virg/3	V330	55	26,31	0	0	0	763	1641	80	3	0	1641	763	80	3	0	0	0	0	2487	109,9	1
93922	2018.09.03. 14:26:56	14	5	5/20	Diab.virg/4	V310	59	22,75	2	0	0	0	235	2675	0	0	2675	235	2	0	0	0	0	0	2912	21	1
93874	2018.09.03. 14:09:29	14	6	6/20	Diab.virg/5	V344	65	21,89	0	232	3016	178	0	0	0	1	3016	232	178	1	0	0	0	0	3427	32,2	1
93921	2018.09.03. 14:05:54	14	5	5/20	Diab.virg/4	V310	59	22,27	0	0	0	0	320	2993	0	0	2993	320	0	0	0	0	0	0	3313	32,3	1
93873	2018.09.03. 13:37:15	13	6	6/20	Diab.virg/5	V344	66	21,28	2	2	1	0	2310	11	0	0	2310	11	2	2	1	0	0	0	2326	30,2	1
93920	2018.09.03. 13:33:36	13	5	5/20	Diab.virg/4	V310	59	21,45	0	0	0	206	3837	2502	0	0	3837	2502	206	0	0	0	0	0	6545	18,4	1
93919	2018.09.03. 13:15:15	13	5	5/20	Diab.virg/4	V310	59	21,88	4	1251	1377	1	0	0	0	1	1377	1251	4	1	1	0	0	0	2634	36,3	1
93872	2018.09.03. 13:07:06	13	6	6/20	Diab.virg/5	V344	65	21,54	0	0	311	2997	2706	398	0	0	2997	2706	398	311	0	0	0	0	6412	38,6	1
94198	2018.09.03. 12:51:20	12	4	4/26	Diab.virg/3	V330	55	24,77	4	0	910	9	0	0	6	3	910	9	6	4	3	0	0	0	932	14,3	0
93892	2018.09.03. 12:38:55	12	5	5/20	Diab.virg/4	V310	58	22,15	0	0	0	2297	0	0	0	0	2297	0	0	0	0	0	0	0	2297	24,8	1
94197	2018.09.03. 12:37:02	12	4	4/26	Diab.virg/3	V330	55	24,67	0	0	0	3	670	2828	1839	66	2828	1839	670	66	3	0	0	0	5406	11	1
93871	2018.09.03. 12:28:32	12	6	6/20	Diab.virg/5	V344	65	21,55	4	4	2	0	0	2184	509	0	2184	509	4	4	2	0	0	0	2703	10,8	1
94196	2018.09.03. 12:26:00	12	4	4/26	Diab.virg/3	V330	55	24,4	1	0	0	0	0	215	2273	15	2273	215	15	1	0	0	0	0	2504	8,2	0
94195	2018.09.03. 12:17:48	12	4	4/26	Diab.virg/3	V330	55	24,25	2	0	0	2179	1791	1	10	0	2179	1791	10	2	1	0	0	0	3983	55,4	0
93870	2018.09.03. 12:17:44	12	6	6/20	Diab.virg/5	V344	65	21,49	0	1	4	150	3152	1861	0	0	3152	1861	150	4	1	0	0	0	5168	83,7	1
93891	2018.09.03. 12:14:10	12	5	5/20	Diab.virg/4	V310	58	21,86	0	0	0	76	2354	13	0	0	2354	76	13	0	0	0	0	0	2443	35,6	1
93890	2018.09.03. 11:38:32	11	5	5/20	Diab.virg/4	V310	58	20,76	0	9	2424	16	0	0	0	0	2424	16	9	0	0	0	0	0	2449	8,1	1
93889	2018.09.03. 11:30:25	11	5	5/20	Diab.virg/4	V310	58	20,66	0	0	0	421	1177	0	0	0	1177	421	0	0	0	0	0	0	1598	13,7	1
94194	2018.09.03. 11:22:25	11	4	4/26	Diab.virg/3	V330	55	21,83	2	5	0	0	0	1545	259	5	1545	259	5	5	2	0	0	0	1816	21,6	0
93888	2018.09.03. 11:16:44	11	5	5/20	Diab.virg/4	V310	58	20,66	0	0	23	1484	0	0	0	0	1484	23	0	0	0	0	0	0	1507	7,7	1
93887	2018.09.03. 11:09:05	11	5	5/20	Diab.virg/4	V310	58	20,71	0	0	0	1874	688	0	0	2	1874	688	2	0	0	0	0	0	2564	17,8	1
94193	2018.09.03. 11:00:51	11	4	4/26	Diab.virg/3	V330	55	22,12	4	10	29	3228	2645	216	6	3	3228	2645	216	29	10	6	4	3	6141	8,8	0
93869	2018.09.03. 10:54:01	10	6	6/20	Diab.virg/5	V344	65	20,25	0	0	1228	2719	360	0	0	0	2719	1228	360	0	0	0	0	0	4307	36,6	1
94192	2018.09.03. 10:52:02	10	4	4/26	Diab.virg/3	V330	55	22,04	5	5	1	0	1399	1048	0	2	1399	1048	5	5	2	1	0	0	2460	13,1	0
93886	2018.09.03. 10:51:14	10	5	5/20	Diab.virg/4	V310	58	20,6	0	7	1988	0	0	0	0	1	1988	7	1	0	0	0	0	0	1996	15,2	1
94191	2018.09.03. 10:38:54	10	4	4/26	Diab.virg/3	V330	55	22	0	167	1881	13	15	19	13	6	1881	167	19	15	13	13	6	0	2114	45,1	0
93885	2018.09.03. 10:36:03	10	5	5/20	Diab.virg/4	V310	58	20,46	0	0	19	4021	107	0	0	2	4021	107	19	2	0	0	0	0	4149	8,1	1
93860	2018.09.03. 10:27:58	10	5	5/20	Diab.virg/4	V310	58	20,38	0	0	1869	304	0	0	2	3	1869	304	3	2	0	0	0	0	2178	3,4	1
93859	2018.09.03. 10:24:33	10	5	5/20	Diab.virg/4	V310	58	20,37	0	0	0	1259	2464	105	0	0	2464	1259	105	0	0	0	0	0	3828	34,3	1
93844	2018.09.03. 10:17:27	10	6	6/20	Diab.virg/5	V344	65	20,05	0	0	2	2	2711	2465	9	2	2711	2465	9	2	2	2	0	0	5191	25,6	1
94190	2018.09.03. 09:53:49	9	4	4/26	Diab.virg/3	V330	55	21,59	0	0	3940	3589	251	0	0	0	3940	3589	251	0	0	0	0	0	7780	91,3	0
93843	2018.09.03. 09:51:51	9	6	6/20	Diab.virg/5	V344	65	19,89	4	3	1	0	0	116	3731	0	3731	116	4	3	1	0	0	0	3855	122,6	1
93858	2018.09.03. 09:50:16	9	5	5/20	Diab.virg/4	V310	58	20,23	0	0	1256	2997	458	0	0	0	2997	1256	458	0	0	0	0	0	4711	2,5	1
93857	2018.09.03. 09:47:44	9	5	5/20	Diab.virg/4	V310	58	20,11	0	0	0	0	3116	0	4	8	3116	8	4	0	0	0	0	0	3128	1,8	1
93856	2018.09.03. 09:45:59	9	5	5/20	Diab.virg/4	V310	58	20,11	5	4	0	0	0	1295	1583	0	1583	1295	5	4	0	0	0	0	2887	35,1	1
93855	2018.09.03. 09:10:54	9	5	5/20	Diab.virg/4	V310	58	19,04	4	0	0	3406	0	15	3	3	3406	15	4	3	3	0	0	0	3431	51,8	1
94189	2018.09.03. 08:22:32	8	4	4/26	Diab.virg/3	V330	55	19,2	3	5	0	836	2980	288	39	10	2980	836	288	39	10	5	3	0	4161	631	0
93854	2018.09.03. 08:19:07	8	5	5/20	Diab.virg/4	V310	58	18,41	0	0	1532	1846	0	0	0	0	1846	1532	0	0	0	0	0	0	3378	64,2	1
93842	2018.09.03. 07:49:14	7	6	6/20	Diab.virg/5	V344	65	17,84	0	0	1024	2449	85	0	0	1	2449	1024	85	1	0	0	0	0	3559	45,2	1
93853	2018.09.03. 07:14:58	7	5	5/20	Diab.virg/4	V310	57	17,46	1	3	1	0	0	251	1993	0	1993	251	3	1	1	0	0	0	2249	30,9	0
93841	2018.09.03. 07:04:05	7	6	6/20	Diab.virg/5	V344	65	17,87	55	2096	737	2	3	4	3	2	2096	737	55	4	3	3	2	2	2902	17,5	0
93840	2018.09.03. 06:46:33	6	6	6/20	Diab.virg/5	V344	65	17,97	22	2042	652	0	2	3	3	2	2042	652	22	3	3	2	2	0	2726	2,7	0
93828	2018.09.03. 06:44:02	6	5	5/20	Diab.virg/4	V310	57	17,72	2	2	4	2	0	333	1971	0	1971	333	4	2	2	2	0	0	2314	3,6	0
93839	2018.09.03. 06:43:52	6	6	6/20	Diab.virg/5	V344	65	17,98	31	2172	767	0	2	2	2	2	2172	767	31	2	2	2	2	0	2978	9,3	0
93827	2018.09.03. 06:40:28	6	5	5/20	Diab.virg/4	V310	57	17,73	2	3	3	2	0	390	2074	0	2074	390	3	3	2	2	0	0	2474	1,6	0
93826	2018.09.03. 06:38:53	6	5	5/20	Diab.virg/4	V310	57	17,73	1	2	2	2	0	350	2085	0	2085	350	2	2	2	1	0	0	2442	1,5	0
93825	2018.09.03. 06:37:25	6	5	5/20	Diab.virg/4	V310	57	17,73	3	3	3	1	0	317	1769	0	1769	317	3	3	3	1	0	0	2096	1,7	0
93824	2018.09.03. 06:35:43	6	5	5/20	Diab.virg/4	V310	57	17,72	1	2	2	2	0	1083	1881	5	1881	1083	5	2	2	2	1	0	2976	1,2	0
93823	2018.09.03. 06:34:33	6	5	5/20	Diab.virg/4	V310	57	17,72	2	3	3	1	0	540	1749	0	1749	540	3	3	2	1	0	0	2298	3,4	0
93838	2018.09.03. 06:34:32	6	6	6/20	Diab.virg/5	V344	65	17,98	0	3259	1746	0	1	5	5	3	3259	1746	5	5	3	1	0	0	5019	1,1	0
93837	2018.09.03. 06:33:26	6	6	6/20	Diab.virg/5	V344	65	17,98	8	10	10	7	1610	4239	1	3	4239	1610	10	10	8	7	3	1	5888	14,8	0
93822	2018.09.03. 06:31:07	6	5	5/20	Diab.virg/4	V310	57	17,72	2	2	4	2	0	626	1771	1	1771	626	4	2	2	2	1	0	2408	2,5	0
93821	2018.09.03. 06:28:36	6	5	5/20	Diab.virg/4	V310	57	17,73	2	3	2	3	0	380	2042	0	2042	380	3	3	2	2	0	0	2432	2,4	0
93796	2018.09.03. 06:26:11	6	5	5/20	Diab.virg/4	V310	57	17,73	1	1	3	2	0	334	1874	0	1874	334	3	2	1	1	0	0	2215	1,4	0
93795	2018.09.03. 06:24:50	6	5	5/20	Diab.virg/4	V310	57	17,73	2	2	2	2	0	333	1988	0	1988	333	2	2	2	2	0	0	2329	2,9	0
93794	2018.09.03. 06:21:54	6	5	5/20	Diab.virg/4	V310	57	17,75	2	3	4	2	0	309	2101	0	2101	309	4	3	2	2	0	0	2421	11,5	0
93812	2018.09.03. 06:18:37	6	6	6/20	Diab.virg/5	V344	65	18	0	3280	2559	0	4	6	5	3	3280	2559	6	5	4	3	0	0	5857	8,9	0
93793	2018.09.03. 06:10:25	6	5	5/20	Diab.virg/4	V310	57	17,84	2	2	2	1	0	357	1988	0	1988	357	2	2	2	1	0	0	2352	2,1	0
93811	2018.09.03. 06:09:44	6	6	6/20	Diab.virg/5	V344	65	18,04	0	1893	1161	0	3	4	3	2	1893	1161	4	3	3	2	0	0	3066	13,1	0
93792	2018.09.03. 06:08:19	6	5	5/20	Diab.virg/4	V310	57	17,87	2	2	2	2	0	313	1826	0	1826	313	2	2	2	2	0	0	2147	6,4	0
93791	2018.09.03. 06:01:53	6	5	5/20	Diab.virg/4	V310	57	17,88	1	2	1	0	0	349	1864	0	1864	349	2	1	1	0	0	0	2217	10	0
93810	2018.09.03. 05:56:36	5	6	6/20	Diab.virg/5	V344	65	18,14	35	2178	790	1	4	4	4	2	2178	790	35	4	4	4	2	1	3018	6	0
93790	2018.09.03. 05:51:51	5	5	5/20	Diab.virg/4	V310	57	17,97	2	4	4	2	1	688	1817	2	1817	688	4	4	2	2	2	1	2520	2,7	0
93809	2018.09.03. 05:50:35	5	6	6/20	Diab.virg/5	V344	65	18,17	2	5	4	4	1	6	1874	65	1874	65	6	5	4	4	2	1	1961	3,4	0
93789	2018.09.03. 05:49:11	5	5	5/20	Diab.virg/4	V310	57	17,97	1	2	2	1	0	358	1994	0	1994	358	2	2	1	1	0	0	2358	2,9	0
93808	2018.09.03. 05:47:09	5	6	6/20	Diab.virg/5	V344	65	18,19	41	1925	638	0	3	4	3	2	1925	638	41	4	3	3	2	0	2616	1,7	0
93764	2018.09.03. 05:46:16	5	5	5/20	Diab.virg/4	V310	57	18	2	2	1	1	0	357	1973	0	1973	357	2	2	1	1	0	0	2336	3,1	0
93807	2018.09.03. 05:45:30	5	6	6/20	Diab.virg/5	V344	65	18,19	0	1946	1217	1	3	3	3	3	1946	1217	3	3	3	3	1	0	3176	3,8	0
93763	2018.09.03. 05:43:09	5	5	5/20	Diab.virg/4	V310	57	18,02	2	2	3	1	0	347	1864	0	1864	347	3	2	2	1	0	0	2219	2,6	0
93806	2018.09.03. 05:41:41	5	6	6/20	Diab.virg/5	V344	65	18,21	5	2129	990	0	4	6	3	1	2129	990	6	5	4	3	1	0	3138	1,2	0
93762	2018.09.03. 05:40:31	5	5	5/20	Diab.virg/4	V310	57	18,05	3	2	3	2	0	617	1826	3	1826	617	3	3	3	2	2	0	2456	1,6	0
93805	2018.09.03. 05:40:29	5	6	6/20	Diab.virg/5	V344	65	18,25	11	1918	1099	2	5	5	4	3	1918	1099	11	5	5	4	3	2	3047	1,3	0
93780	2018.09.03. 05:39:14	5	6	6/20	Diab.virg/5	V344	65	18,25	0	3117	2445	0	1	4	3	3	3117	2445	4	3	3	1	0	0	5573	1,6	0
93761	2018.09.03. 05:38:56	5	5	5/20	Diab.virg/4	V310	57	18,05	1	3	2	2	1	459	2290	3	2290	459	3	3	2	2	1	1	2761	1,4	0
93779	2018.09.03. 05:37:38	5	6	6/20	Diab.virg/5	V344	65	18,25	50	2039	668	0	2	4	3	2	2039	668	50	4	3	2	2	0	2768	1	0
93760	2018.09.03. 05:37:34	5	5	5/20	Diab.virg/4	V310	57	18,05	0	2	2	1	0	344	1857	0	1857	344	2	2	1	0	0	0	2206	2,3	0
93778	2018.09.03. 05:36:36	5	6	6/20	Diab.virg/5	V344	65	18,27	0	3090	1919	0	2	3	4	4	3090	1919	4	4	3	2	0	0	5022	1,8	0
93759	2018.09.03. 05:35:16	5	5	5/20	Diab.virg/4	V310	57	18,09	2	1	2	1	0	655	1857	0	1857	655	2	2	1	1	0	0	2518	3,3	0
93777	2018.09.03. 05:34:48	5	6	6/20	Diab.virg/5	V344	65	18,27	53	2415	1118	0	2	2	2	2	2415	1118	53	2	2	2	2	0	3594	3,5	0
93758	2018.09.03. 05:31:58	5	5	5/20	Diab.virg/4	V310	57	18,12	3	4	4	3	0	344	2015	0	2015	344	4	4	3	3	0	0	2373	1,3	0
93776	2018.09.03. 05:31:17	5	6	6/20	Diab.virg/5	V344	65	18,29	0	3207	1627	0	3	5	5	4	3207	1627	5	5	4	3	0	0	4851	4,2	0
93757	2018.09.03. 05:30:42	5	5	5/20	Diab.virg/4	V310	57	18,12	1	1	1	2	0	322	1883	0	1883	322	2	1	1	1	0	0	2210	4,5	0
93775	2018.09.03. 05:27:03	5	6	6/20	Diab.virg/5	V344	65	18,32	0	3202	1625	0	3	5	5	4	3202	1625	5	5	4	3	0	0	4844	4	0
93725	2018.09.03. 05:26:12	5	5	5/20	Diab.virg/4	V310	57	18,15	3	3	3	1	0	805	1839	3	1839	805	3	3	3	3	1	0	2657	1,7	0
93724	2018.09.03. 05:24:29	5	5	5/20	Diab.virg/4	V310	57	18,16	1	2	2	0	0	499	1838	0	1838	499	2	2	1	0	0	0	2342	1,2	0
93723	2018.09.03. 05:23:18	5	5	5/20	Diab.virg/4	V310	57	18,16	2	3	2	1	0	363	1977	0	1977	363	3	2	2	1	0	0	2348	9,7	0
93774	2018.09.03. 05:23:04	5	6	6/20	Diab.virg/5	V344	65	18,33	16	2113	848	2	3	4	3	3	2113	848	16	4	3	3	3	2	2992	5	0
93773	2018.09.03. 05:18:02	5	6	6/20	Diab.virg/5	V344	65	18,34	0	2109	872	0	2	4	3	3	2109	872	4	3	3	2	0	0	2993	3,8	0
93748	2018.09.03. 05:14:12	5	6	6/20	Diab.virg/5	V344	65	18,36	11	2131	864	0	2	4	2	2	2131	864	11	4	2	2	2	0	3016	5,1	0
93722	2018.09.03. 05:13:35	5	5	5/20	Diab.virg/4	V310	57	18,2	2	2	2	0	0	868	1853	4	1853	868	4	2	2	2	0	0	2731	6,6	0
93747	2018.09.03. 05:09:07	5	6	6/20	Diab.virg/5	V344	65	18,41	71	2012	789	0	3	3	2	1	2012	789	71	3	3	2	1	0	2881	5,6	0
93721	2018.09.03. 05:07:00	5	5	5/20	Diab.virg/4	V310	57	18,25	1	1	1	750	2062	92	2	2	2062	750	92	2	2	1	1	1	2911	3,3	0
93720	2018.09.03. 05:03:42	5	5	5/20	Diab.virg/4	V310	57	18,27	2	1	1	1	0	331	1997	0	1997	331	2	1	1	1	0	0	2333	9,1	0
93746	2018.09.03. 05:03:34	5	6	6/20	Diab.virg/5	V344	65	18,43	0	3120	2099	0	4	4	5	4	3120	2099	5	4	4	4	0	0	5236	2,5	0
93745	2018.09.03. 05:01:07	5	6	6/20	Diab.virg/5	V344	65	18,44	44	2171	706	0	1	3	2	2	2171	706	44	3	2	2	1	0	2929	5,2	0
93744	2018.09.03. 04:55:58	4	6	6/20	Diab.virg/5	V344	65	18,47	23	3063	2153	0	4	7	6	3	3063	2153	23	7	6	4	3	0	5259	111,5	0
93719	2018.09.03. 04:54:37	4	5	5/20	Diab.virg/4	V310	57	18,32	2	2	2	2	0	317	1789	0	1789	317	2	2	2	2	0	0	2114	68	0
93718	2018.09.03. 03:46:40	3	5	5/20	Diab.virg/4	V310	57	18,35	3	1	2	1	0	268	2044	0	2044	268	3	2	1	1	0	0	2319	36,7	0
93691	2018.09.03. 03:09:56	3	5	5/20	Diab.virg/4	V310	57	18,54	0	0	1877	0	0	1	1	2	1877	2	1	1	0	0	0	0	1881	25,5	0
93743	2018.09.03. 03:04:31	3	6	6/20	Diab.virg/5	V344	64	18,73	0	3130	2381	0	5	8	5	4	3130	2381	8	5	5	4	0	0	5533	13,5	0
93742	2018.09.03. 02:51:04	2	6	6/20	Diab.virg/5	V344	64	18,75	75	2156	882	1	2	3	3	2	2156	882	75	3	3	2	2	1	3124	6,9	0
93690	2018.09.03. 02:44:26	2	5	5/20	Diab.virg/4	V310	57	18,64	1822	20	7	6	5	10	12	6	1822	20	12	10	7	6	6	5	1888	7,4	0
93741	2018.09.03. 02:44:13	2	6	6/20	Diab.virg/5	V344	64	18,84	0	1844	907	0	1	2	2	2	1844	907	2	2	2	1	0	0	2758	1,6	0
93708	2018.09.03. 02:42:35	2	6	6/20	Diab.virg/5	V344	64	18,84	0	1969	649	0	1	2	2	2	1969	649	2	2	2	1	0	0	2625	1,2	0
93707	2018.09.03. 02:41:22	2	6	6/20	Diab.virg/5	V344	64	18,89	0	3582	1846	0	4	8	6	4	3582	1846	8	6	4	4	0	0	5450	1,6	0
93706	2018.09.03. 02:39:47	2	6	6/20	Diab.virg/5	V344	64	18,89	0	1934	824	0	2	2	2	3	1934	824	3	2	2	2	0	0	2767	3	0
93688	2018.09.03. 02:37:02	2	5	5/20	Diab.virg/4	V310	56	18,7	2	3	2	2	0	340	1988	0	1988	340	3	2	2	2	0	0	2337	3,8	0
93705	2018.09.03. 02:36:48	2	6	6/20	Diab.virg/5	V344	64	18,94	0	3595	1657	1	2	4	4	4	3595	1657	4	4	4	2	1	0	5267	1,4	0
93704	2018.09.03. 02:35:25	2	6	6/20	Diab.virg/5	V344	64	18,94	0	3538	1810	2	4	6	4	4	3538	1810	6	4	4	4	2	0	5368	1,3	0
93703	2018.09.03. 02:34:06	2	6	6/20	Diab.virg/5	V344	64	18,94	0	3441	1807	0	6	6	4	4	3441	1807	6	6	4	4	0	0	5268	1	0
93687	2018.09.03. 02:33:12	2	5	5/20	Diab.virg/4	V310	56	18,75	1821	20	3	5	3	1	2	3	1821	20	5	3	3	3	2	1	1858	4	0
